Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
23,8/26/2011,67.04,3.796,NA,NA,NA,NA,136.2136129,4.584,FALSE
23,9/2/2011,65.33,3.784,NA,NA,NA,NA,136.2440968,4.584,FALSE
23,9/9/2011,66.04,3.809,NA,NA,NA,NA,136.2745806,4.584,TRUE
23,9/16/2011,60.52,3.809,NA,NA,NA,NA,136.3145,4.584,FALSE
23,9/23/2011,57.14,3.758,NA,NA,NA,NA,136.367,4.584,FALSE
23,9/30/2011,64.76,3.684,NA,NA,NA,NA,136.4195,4.584,FALSE
23,10/7/2011,49,3.633,NA,NA,NA,NA,136.472,4.42,FALSE
23,10/14/2011,56.79,3.583,NA,NA,NA,NA,136.5150968,4.42,FALSE
23,10/21/2011,52.12,3.618,NA,NA,NA,NA,136.5017742,4.42,FALSE
23,10/28/2011,42.57,3.604,NA,NA,NA,NA,136.4884516,4.42,FALSE
23,11/4/2011,39.18,3.586,NA,NA,NA,NA,136.475129,4.42,FALSE
23,11/11/2011,44.04,3.57,9157.72,9619.31,3834.44,3543.37,136.4618065,4.42,FALSE
23,11/18/2011,45.48,3.571,3761.33,206.48,529.68,5284.63,136.4666667,4.42,FALSE
23,11/25/2011,35.23,3.536,70.24,47.47,7,677.31,136.4788,4.42,TRUE
23,12/2/2011,43.6,3.501,6134.68,50.47,5080.3,20441.81,136.4909333,4.42,FALSE
23,12/9/2011,36.4,3.47,5491.42,NA,4318.8,13208.67,136.5030667,4.42,FALSE
23,12/16/2011,32.99,3.445,6112.33,19.18,591.22,4241.95,136.5335161,4.42,FALSE
23,12/23/2011,27.8,3.413,1003.58,14.2,2,570.74,136.5883871,4.42,FALSE
23,12/30/2011,22.3,3.402,3895.97,50366.6,1099.12,2573.14,136.6432581,4.42,TRUE
23,1/6/2012,24.29,3.439,4230.07,34854.95,2408.34,3931.61,136.698129,4.261,FALSE
23,1/13/2012,28.49,3.523,2766.24,15216.56,807.22,2273.23,136.753,4.261,FALSE
23,1/20/2012,15.33,3.542,2437.41,4576.79,2251.32,1848.96,136.8564194,4.261,FALSE
23,1/27/2012,25.71,3.568,957.2,3319.68,9,1709.6,136.9598387,4.261,FALSE
23,2/3/2012,29.71,3.633,35688.59,6055.11,43218.61,5335.65,137.0632581,4.261,FALSE
23,2/10/2012,26.6,3.655,8770.83,8403.67,9800.67,6133.9,137.1666774,4.261,TRUE
23,2/17/2012,27.01,3.703,8924.48,10140.32,6699.65,2236.81,137.2583103,4.261,FALSE
23,2/24/2012,31.12,3.751,18500.67,10478.33,7541.62,7320.47,137.3411034,4.261,FALSE
23,3/2/2012,25.91,3.827,29917.01,4311.34,23421.73,2723,137.4238966,4.261,FALSE
23,3/9/2012,33.11,3.876,8575.57,1125.61,4365.63,2742.87,137.5066897,4.261,FALSE
23,3/16/2012,41.19,3.867,5739.62,110.48,3380.28,838.7,137.5843871,4.261,FALSE
23,3/23/2012,57.82,3.889,3502.06,72.5,276.39,1541.93,137.6552903,4.261,FALSE
23,3/30/2012,36.71,3.921,8920.01,116.41,1010.3,3025.4,137.7261935,4.261,FALSE
23,4/6/2012,37.43,3.957,8261.41,NA,3647.54,3494.82,137.7970968,4.125,FALSE
23,4/13/2012,41.81,4.025,4460.9,4852.66,2064.48,1879.86,137.868,4.125,FALSE
23,4/20/2012,56.55,4.046,2438.53,6551.03,502.31,4874.16,137.9230667,4.125,FALSE
23,4/27/2012,44.62,4.023,2622.72,1325.48,2,2132.69,137.9781333,4.125,FALSE
23,5/4/2012,45.88,3.991,9941.93,NA,4899.79,2841.41,138.0332,4.125,FALSE
23,5/11/2012,52.9,3.947,8839.9,NA,1419.42,2237.57,138.0882667,4.125,FALSE
23,5/18/2012,58.42,3.899,9364.2,NA,516.81,1374.13,138.1065806,4.125,FALSE
23,5/25/2012,66.43,3.85,7101.14,NA,1017.09,2752.95,138.1101935,4.125,FALSE
23,6/1/2012,66.22,3.798,4238.85,92.2,1401.23,2312.38,138.1138065,4.125,FALSE
23,6/8/2012,56.82,3.746,7565.4,503.4,2581.42,6208.43,138.1174194,4.125,FALSE
23,6/15/2012,64.73,3.683,4810.62,442.3,1361.6,2213.38,138.1295333,4.125,FALSE
23,6/22/2012,71.82,3.629,5810.83,658.1,2064.37,5454.93,138.1629,4.125,FALSE
23,6/29/2012,64.23,3.577,2621.06,199.8,343.88,1888.97,138.1962667,4.125,FALSE
23,7/6/2012,70.86,3.538,6918.05,103.8,6112.89,5184.17,138.2296333,4.156,FALSE
23,7/13/2012,69.19,3.561,4159.57,99.3,3148.73,1106.63,138.263,4.156,FALSE
23,7/20/2012,71.13,3.61,2538.45,5.7,437.8,1377.22,138.2331935,4.156,FALSE
23,7/27/2012,69.31,3.701,3050.22,205.08,3797.44,3275.95,138.2033871,4.156,FALSE
23,8/3/2012,71.51,3.698,2030.27,77.84,1810.24,1863.72,138.1735806,4.156,FALSE
23,8/10/2012,71.12,3.772,23983.92,144.9,13110.54,4860.8,138.1437742,4.156,FALSE
23,8/17/2012,69.97,3.84,2665.76,33.79,1135.93,3513.48,138.1857097,4.156,FALSE
23,8/24/2012,64.63,3.874,3082.87,134.11,5325.05,5906.69,138.2814516,4.156,FALSE
23,8/31/2012,68.34,3.884,17318.35,23.29,4812.58,3030.79,138.3771935,4.156,FALSE
23,9/7/2012,66.74,3.921,13578.43,91.22,1288.27,4827.11,138.4729355,4.156,TRUE
23,9/14/2012,61.37,3.988,5186.12,NA,990.89,7934.73,138.5673,4.156,FALSE
23,9/21/2012,56.8,4.056,7503.68,200.82,1993.04,6412.69,138.6534,4.156,FALSE
23,9/28/2012,53.71,4.018,4330.13,60.55,2646.89,3369.45,138.7395,4.156,FALSE
23,10/5/2012,56.65,4.027,5347.45,NA,2506.49,3127.25,138.8256,4.145,FALSE
23,10/12/2012,48.1,4.029,1557.1,NA,998.46,5518.58,138.9117,4.145,FALSE
23,10/19/2012,47.89,4,1134.33,NA,625.26,1894.98,138.8336129,4.145,FALSE
23,10/26/2012,50.56,3.917,4782.75,124.72,1316.96,738.09,138.7281613,4.145,FALSE
23,11/2/2012,51.88,3.817,10193.06,15530.99,7331.85,3121.88,138.6227097,4.145,FALSE
23,11/9/2012,33.21,3.792,6666.07,12333.44,378.43,1535.97,138.5172581,4.145,FALSE
23,11/16/2012,39.49,3.754,12248.53,2087.92,924.92,4618.61,138.4473,4.145,FALSE
23,11/23/2012,33.44,3.727,1175.67,4.55,479.96,2481.14,138.4246667,4.145,TRUE
23,11/30/2012,28.25,3.713,3561.58,NA,118.48,6845.64,138.4020333,4.145,FALSE
23,12/7/2012,35.02,3.679,9753.23,NA,2161.12,15793.3,138.3794,4.145,FALSE
23,12/14/2012,33.4,3.639,3274.65,NA,4.88,965.77,138.3685484,4.145,FALSE
23,12/21/2012,31.44,3.574,3950.75,91.42,6,2045.31,138.4283871,4.145,FALSE
23,12/28/2012,22.04,3.56,13285.54,28922.45,143.69,1233.63,138.4882258,4.145,TRUE
23,1/4/2013,12.27,3.577,2827.22,42920.21,8,5590.76,138.5480645,3.932,FALSE
23,1/11/2013,26.3,3.595,2680.8,31738.61,26.82,2753.57,138.6079032,3.932,FALSE
23,1/18/2013,30.33,3.593,8812.89,8287.62,1783.08,1446.42,138.6701613,3.932,FALSE
23,1/25/2013,12.05,3.579,1857.58,2675.46,240.9,1186.84,138.7333871,3.932,FALSE
23,2/1/2013,22.1,3.608,26536.25,1716.26,49781.21,1938.48,138.7966129,3.932,FALSE
23,2/8/2013,14.94,3.755,77017.24,407.32,49809.3,4834.74,138.8598387,3.932,TRUE
23,2/15/2013,25.39,3.807,-563.9,2825.54,5510.21,4677.39,138.9004286,3.932,FALSE
23,2/22/2013,20.86,3.866,14956.07,6109.29,2330.31,2469.24,138.8844286,3.932,FALSE
23,3/1/2013,32.68,3.885,2573.35,1388.9,28,1979.19,138.8684286,3.932,FALSE
23,3/8/2013,28.49,3.868,24141.13,168.8,12336.26,2166.83,138.8524286,3.932,FALSE
23,3/15/2013,34.45,3.843,6873.63,NA,4308.41,870.62,138.8597742,3.932,FALSE
23,3/22/2013,23.83,3.819,9906.33,NA,2520.51,1482.2,138.9254839,3.932,FALSE
23,3/29/2013,34.55,3.796,6361.04,NA,NA,2596.96,138.9911935,3.932,FALSE
23,4/5/2013,35.96,3.772,15085.79,4569.13,2067.42,2092.26,139.0569032,3.684,FALSE
23,4/12/2013,39.54,3.723,3351.11,4315.25,1882,1737.99,139.1226129,3.684,FALSE
23,4/19/2013,46.36,3.678,4078.28,774.31,NA,547.3,139.1226129,3.684,FALSE
23,4/26/2013,44.03,3.626,935.55,NA,144.15,1458.71,139.1226129,3.684,FALSE
23,5/3/2013,56.61,3.601,10960.27,20.94,5578.26,1542.6,NA,NA,FALSE
23,5/10/2013,62.17,3.603,5152.32,148.88,910.25,8014.64,NA,NA,FALSE
23,5/17/2013,51.72,3.63,7354.81,120,2070.33,2859.78,NA,NA,FALSE
23,5/24/2013,59.75,3.654,4187.73,57.14,1874.86,3288.77,NA,NA,FALSE
23,5/31/2013,55.99,3.668,3016.57,232.92,4.88,707.44,NA,NA,FALSE
23,6/7/2013,62.51,3.66,10347.04,939.37,7627.09,5152.24,NA,NA,FALSE
23,6/14/2013,58.89,3.667,7423.05,752.05,4270.64,1522.39,NA,NA,FALSE
23,6/21/2013,61.09,3.673,3060.07,664.15,3959.1,2665.07,NA,NA,FALSE
23,6/28/2013,71.56,3.673,7797.94,801.91,7134.79,6328.6,NA,NA,FALSE
23,7/5/2013,71.7,3.643,13470.41,3153.08,9606.81,1756.07,NA,NA,FALSE
23,7/12/2013,72.85,3.645,5400.9,3007.75,4927.28,1570.41,NA,NA,FALSE
23,7/19/2013,76.37,3.803,2012.07,2048.49,367.34,3116.46,NA,NA,FALSE
23,7/26/2013,66.54,3.879,150.46,1764.66,5.92,493.85,NA,NA,FALSE
24,2/5/2010,22.43,2.954,NA,NA,NA,NA,131.5279032,8.326,FALSE
24,2/12/2010,25.94,2.94,NA,NA,NA,NA,131.5866129,8.326,TRUE
24,2/19/2010,31.05,2.909,NA,NA,NA,NA,131.637,8.326,FALSE
24,2/26/2010,33.98,2.91,NA,NA,NA,NA,131.686,8.326,FALSE
24,3/5/2010,36.73,2.919,NA,NA,NA,NA,131.735,8.326,FALSE
24,3/12/2010,42.31,2.938,NA,NA,NA,NA,131.784,8.326,FALSE
24,3/19/2010,46.09,2.96,NA,NA,NA,NA,131.8242903,8.326,FALSE
24,3/26/2010,48.87,2.963,NA,NA,NA,NA,131.863129,8.326,FALSE
24,4/2/2010,45.22,2.957,NA,NA,NA,NA,131.9019677,8.211,FALSE
24,4/9/2010,62.06,2.992,NA,NA,NA,NA,131.9408065,8.211,FALSE
24,4/16/2010,51.08,3.01,NA,NA,NA,NA,131.9809,8.211,FALSE
24,4/23/2010,51.07,3.021,NA,NA,NA,NA,132.0226667,8.211,FALSE
24,4/30/2010,51.48,3.042,NA,NA,NA,NA,132.0644333,8.211,FALSE
24,5/7/2010,66.65,3.095,NA,NA,NA,NA,132.1062,8.211,FALSE
24,5/14/2010,51.31,3.112,NA,NA,NA,NA,132.152129,8.211,FALSE
24,5/21/2010,60.44,3.096,NA,NA,NA,NA,132.2230323,8.211,FALSE
24,5/28/2010,69.59,3.046,NA,NA,NA,NA,132.2939355,8.211,FALSE
24,6/4/2010,71.99,3.006,NA,NA,NA,NA,132.3648387,8.211,FALSE
24,6/11/2010,64.84,2.972,NA,NA,NA,NA,132.4357419,8.211,FALSE
24,6/18/2010,67.17,2.942,NA,NA,NA,NA,132.4733333,8.211,FALSE
24,6/25/2010,74.9,2.958,NA,NA,NA,NA,132.4976,8.211,FALSE
24,7/2/2010,71.12,2.958,NA,NA,NA,NA,132.5218667,8.117,FALSE
24,7/9/2010,79.05,2.94,NA,NA,NA,NA,132.5461333,8.117,FALSE
24,7/16/2010,76.56,2.933,NA,NA,NA,NA,132.5667742,8.117,FALSE
24,7/23/2010,75.27,2.924,NA,NA,NA,NA,132.5825806,8.117,FALSE
24,7/30/2010,75.91,2.932,NA,NA,NA,NA,132.5983871,8.117,FALSE
24,8/6/2010,74.54,2.942,NA,NA,NA,NA,132.6141935,8.117,FALSE
24,8/13/2010,74.17,2.923,NA,NA,NA,NA,132.63,8.117,FALSE
24,8/20/2010,72.17,2.913,NA,NA,NA,NA,132.6616129,8.117,FALSE
24,8/27/2010,67,2.885,NA,NA,NA,NA,132.6932258,8.117,FALSE
24,9/3/2010,73.52,2.86,NA,NA,NA,NA,132.7248387,8.117,FALSE
24,9/10/2010,67.11,2.837,NA,NA,NA,NA,132.7564516,8.117,TRUE
24,9/17/2010,60.31,2.846,NA,NA,NA,NA,132.7670667,8.117,FALSE
24,9/24/2010,64.3,2.837,NA,NA,NA,NA,132.7619333,8.117,FALSE
24,10/1/2010,66.88,2.84,NA,NA,NA,NA,132.7568,8.275,FALSE
24,10/8/2010,54.82,2.903,NA,NA,NA,NA,132.7516667,8.275,FALSE
24,10/15/2010,52.83,2.999,NA,NA,NA,NA,132.7633548,8.275,FALSE
24,10/22/2010,48.69,3.049,NA,NA,NA,NA,132.8170968,8.275,FALSE
24,10/29/2010,57.29,3.055,NA,NA,NA,NA,132.8708387,8.275,FALSE
24,11/5/2010,42.2,3.049,NA,NA,NA,NA,132.9245806,8.275,FALSE
24,11/12/2010,41.76,3.065,NA,NA,NA,NA,132.9783226,8.275,FALSE
24,11/19/2010,45.63,3.138,NA,NA,NA,NA,132.9172,8.275,FALSE
24,11/26/2010,41.92,3.186,NA,NA,NA,NA,132.8369333,8.275,TRUE
24,12/3/2010,37.08,3.2,NA,NA,NA,NA,132.7566667,8.275,FALSE
24,12/10/2010,27.11,3.255,NA,NA,NA,NA,132.6764,8.275,FALSE
24,12/17/2010,27.99,3.301,NA,NA,NA,NA,132.6804516,8.275,FALSE
24,12/24/2010,27.74,3.309,NA,NA,NA,NA,132.7477419,8.275,FALSE
24,12/31/2010,25.9,3.336,NA,NA,NA,NA,132.8150323,8.275,TRUE
24,1/7/2011,30.72,3.351,NA,NA,NA,NA,132.8823226,8.252,FALSE
24,1/14/2011,22.41,3.367,NA,NA,NA,NA,132.9510645,8.252,FALSE
24,1/21/2011,23.69,3.391,NA,NA,NA,NA,133.0285161,8.252,FALSE
24,1/28/2011,17.91,3.402,NA,NA,NA,NA,133.1059677,8.252,FALSE
24,2/4/2011,23.83,3.4,NA,NA,NA,NA,133.1834194,8.252,FALSE
24,2/11/2011,26.51,3.416,NA,NA,NA,NA,133.260871,8.252,TRUE
24,2/18/2011,34.04,3.42,NA,NA,NA,NA,133.3701429,8.252,FALSE
24,2/25/2011,26.09,3.452,NA,NA,NA,NA,133.4921429,8.252,FALSE
24,3/4/2011,31.36,3.605,NA,NA,NA,NA,133.6141429,8.252,FALSE
24,3/11/2011,39.51,3.752,NA,NA,NA,NA,133.7361429,8.252,FALSE
24,3/18/2011,43.39,3.796,NA,NA,NA,NA,133.8492258,8.252,FALSE
24,3/25/2011,36.88,3.789,NA,NA,NA,NA,133.9587419,8.252,FALSE
24,4/1/2011,35.73,3.811,NA,NA,NA,NA,134.0682581,8.212,FALSE
24,4/8/2011,44.7,3.895,NA,NA,NA,NA,134.1777742,8.212,FALSE
24,4/15/2011,52.36,3.981,NA,NA,NA,NA,134.2784667,8.212,FALSE
24,4/22/2011,46,4.061,NA,NA,NA,NA,134.3571,8.212,FALSE
24,4/29/2011,60.48,4.117,NA,NA,NA,NA,134.4357333,8.212,FALSE
24,5/6/2011,55.75,4.192,NA,NA,NA,NA,134.5143667,8.212,FALSE
24,5/13/2011,58.49,4.211,NA,NA,NA,NA,134.593,8.212,FALSE
24,5/20/2011,59.84,4.202,NA,NA,NA,NA,134.6803871,8.212,FALSE
24,5/27/2011,65.74,4.134,NA,NA,NA,NA,134.7677742,8.212,FALSE
24,6/3/2011,73.12,4.069,NA,NA,NA,NA,134.8551613,8.212,FALSE
24,6/10/2011,70.02,4.025,NA,NA,NA,NA,134.9425484,8.212,FALSE
24,6/17/2011,64.34,3.989,NA,NA,NA,NA,135.0837333,8.212,FALSE
24,6/24/2011,68.88,3.964,NA,NA,NA,NA,135.2652667,8.212,FALSE
24,7/1/2011,70.27,3.916,NA,NA,NA,NA,135.4468,8.358,FALSE
24,7/8/2011,72.56,3.886,NA,NA,NA,NA,135.6283333,8.358,FALSE
24,7/15/2011,74.43,3.915,NA,NA,NA,NA,135.7837419,8.358,FALSE
24,7/22/2011,79.29,3.972,NA,NA,NA,NA,135.8738387,8.358,FALSE
24,7/29/2011,74.84,4.004,NA,NA,NA,NA,135.9639355,8.358,FALSE
24,8/5/2011,74.64,4.02,NA,NA,NA,NA,136.0540323,8.358,FALSE
24,8/12/2011,72.52,3.995,NA,NA,NA,NA,136.144129,8.358,FALSE
24,8/19/2011,69.93,3.942,NA,NA,NA,NA,136.183129,8.358,FALSE
24,8/26/2011,69.94,3.906,NA,NA,NA,NA,136.2136129,8.358,FALSE
24,9/2/2011,68.14,3.879,NA,NA,NA,NA,136.2440968,8.358,FALSE
24,9/9/2011,68.32,3.93,NA,NA,NA,NA,136.2745806,8.358,TRUE
24,9/16/2011,65.56,3.937,NA,NA,NA,NA,136.3145,8.358,FALSE
24,9/23/2011,60.61,3.899,NA,NA,NA,NA,136.367,8.358,FALSE
24,9/30/2011,68,3.858,NA,NA,NA,NA,136.4195,8.358,FALSE
24,10/7/2011,53.87,3.775,NA,NA,NA,NA,136.472,8.454,FALSE
24,10/14/2011,60.21,3.744,NA,NA,NA,NA,136.5150968,8.454,FALSE
24,10/21/2011,56.6,3.757,NA,NA,NA,NA,136.5017742,8.454,FALSE
24,10/28/2011,48,3.757,NA,NA,NA,NA,136.4884516,8.454,FALSE
24,11/4/2011,39.87,3.738,NA,NA,NA,NA,136.475129,8.454,FALSE
24,11/11/2011,46.78,3.719,9391.17,20595.49,5950.16,6034.65,136.4618065,8.454,FALSE
24,11/18/2011,48.17,3.717,9025.52,794.02,2629.75,5364.55,136.4666667,8.454,FALSE
24,11/25/2011,41.83,3.689,2571.98,66.94,221.93,3661.62,136.4788,8.454,TRUE
24,12/2/2011,47.21,3.666,4825.79,126.88,6002.36,19966.73,136.4909333,8.454,FALSE
24,12/9/2011,42.3,3.627,8915.25,NA,2399.76,23368.58,136.5030667,8.454,FALSE
24,12/16/2011,36,3.611,6244.37,9.09,1766.33,5516.14,136.5335161,8.454,FALSE
24,12/23/2011,36.93,3.587,1813.06,632.93,51.66,1309.54,136.5883871,8.454,FALSE
24,12/30/2011,33.45,3.566,5743.34,44499.08,1242.49,4310.79,136.6432581,8.454,TRUE
24,1/6/2012,32.86,3.585,7325.68,25367.9,1745.2,3261.35,136.698129,8.659,FALSE
24,1/13/2012,36.5,3.666,3545.34,8743.62,819.74,4434.08,136.753,8.659,FALSE
24,1/20/2012,25.73,3.705,2809.05,7169.67,730.64,3663.25,136.8564194,8.659,FALSE
24,1/27/2012,31.92,3.737,755.78,4142.75,90.5,2594.66,136.9598387,8.659,FALSE
24,2/3/2012,38.61,3.796,65021.23,4189.09,47452.43,7146.25,137.0632581,8.659,FALSE
24,2/10/2012,33.82,3.826,11788.06,6777.04,11571.69,4451.85,137.1666774,8.659,TRUE
24,2/17/2012,33.92,3.874,12244.57,10925.86,15725.51,5533.12,137.2583103,8.659,FALSE
24,2/24/2012,37.35,3.917,10065.77,10556.73,6791.1,9440.12,137.3411034,8.659,FALSE
24,3/2/2012,35.36,3.983,5903.53,3495.48,110.37,3688.64,137.4238966,8.659,FALSE
24,3/9/2012,41.5,4.021,21306.54,1190.23,34839.93,3932.94,137.5066897,8.659,FALSE
24,3/16/2012,48.68,4.021,10310.26,920.9,3250.66,1844.03,137.5843871,8.659,FALSE
24,3/23/2012,59.51,4.054,5283.83,652.04,552.16,3402.95,137.6552903,8.659,FALSE
24,3/30/2012,47.28,4.098,11314.86,475.99,5456.51,1749.37,137.7261935,8.659,FALSE
24,4/6/2012,45.25,4.143,24195.01,NA,3082.34,5170.39,137.7970968,8.983,FALSE
24,4/13/2012,48.65,4.187,4765.31,5896.55,1204.7,3980.37,137.868,8.983,FALSE
24,4/20/2012,61.05,4.17,10959.96,3425.69,1682.87,4506.82,137.9230667,8.983,FALSE
24,4/27/2012,49.26,4.163,12968.26,729.55,1121.45,15101.9,137.9781333,8.983,FALSE
24,5/4/2012,52.14,4.124,19129.69,192,5860.88,4953.15,138.0332,8.983,FALSE
24,5/11/2012,58.7,4.055,6503.15,-192,1798.06,1286.62,138.0882667,8.983,FALSE
24,5/18/2012,63.1,4.029,5955.53,NA,1529.05,4424.94,138.1065806,8.983,FALSE
24,5/25/2012,65.79,3.979,15776.58,NA,3992.12,3763.4,138.1101935,8.983,FALSE
24,6/1/2012,71.79,3.915,5320.71,42.2,883.54,2374.74,138.1138065,8.983,FALSE
24,6/8/2012,59.93,3.871,15742.14,250.6,3050.95,7604.47,138.1174194,8.983,FALSE
24,6/15/2012,68.28,3.786,11618.99,217.9,2449.86,5633.09,138.1295333,8.983,FALSE
24,6/22/2012,72.29,3.722,8790.16,749.1,4434.39,7308.24,138.1629,8.983,FALSE
24,6/29/2012,70.4,3.667,5708.44,329.3,1310.41,4292.22,138.1962667,8.983,FALSE
24,7/6/2012,77.18,3.646,2920.43,559.3,1218.55,3889.14,138.2296333,8.953,FALSE
24,7/13/2012,75.36,3.689,7991.43,136.9,5852.88,4022.09,138.263,8.953,FALSE
24,7/20/2012,76.42,3.732,571.85,126.88,614.55,1867.65,138.2331935,8.953,FALSE
24,7/27/2012,73.62,3.82,4638.37,501.84,4124.82,4218.24,138.2033871,8.953,FALSE
24,8/3/2012,73.26,3.819,11887.54,557.1,9345.76,2781.67,138.1735806,8.953,FALSE
24,8/10/2012,75.53,3.863,37938.11,798.52,12823.7,5682.73,138.1437742,8.953,FALSE
24,8/17/2012,72.87,3.963,4703.02,262.05,4744.01,1858.94,138.1857097,8.953,FALSE
24,8/24/2012,68.13,3.997,8778.19,280.89,8868.81,3798.51,138.2814516,8.953,FALSE
24,8/31/2012,71.18,4.026,34000.98,79.5,8772.12,4937.68,138.3771935,8.953,FALSE
24,9/7/2012,72.81,4.076,15092.87,60.92,2756.36,4563.61,138.4729355,8.953,TRUE
24,9/14/2012,64.28,4.088,8179.55,1,1838.92,3353.34,138.5673,8.953,FALSE
24,9/21/2012,61.25,4.203,11768.07,1.91,873.12,6190.47,138.6534,8.953,FALSE
24,9/28/2012,58.86,4.158,11941.13,15.28,984.11,7013.13,138.7395,8.953,FALSE
24,10/5/2012,60.35,4.151,10349,NA,5824.86,2770.76,138.8256,8.693,FALSE
24,10/12/2012,51.64,4.186,5138.51,NA,407.81,3284.69,138.9117,8.693,FALSE
24,10/19/2012,52.59,4.153,3446.7,NA,111.46,5963.01,138.8336129,8.693,FALSE
24,10/26/2012,55.16,4.071,10844.38,104.16,1795.68,3059.8,138.7281613,8.693,FALSE
24,11/2/2012,52.73,3.97,8313.92,11811.73,3537.32,4877.52,138.6227097,8.693,FALSE
24,11/9/2012,38.21,3.947,8076.39,5372.88,2701.13,3827.64,138.5172581,8.693,FALSE
24,11/16/2012,44,3.942,8149.83,130.3,1211.08,5557.03,138.4473,8.693,FALSE
24,11/23/2012,35.83,3.978,3652.05,0.01,557.88,1721.64,138.4246667,8.693,TRUE
24,11/30/2012,35.7,3.966,3750.57,NA,424.97,5694.17,138.4020333,8.693,FALSE
24,12/7/2012,38.41,3.92,9746.87,NA,2952.39,15937.45,138.3794,8.693,FALSE
24,12/14/2012,37.88,3.869,3044.95,NA,461.87,3190.09,138.3685484,8.693,FALSE
24,12/21/2012,38.07,3.816,5534.28,97.5,123.39,1423.9,138.4283871,8.693,FALSE
24,12/28/2012,31.85,3.785,13207.59,24639.5,283.98,1952.87,138.4882258,8.693,TRUE
24,1/4/2013,25.19,3.794,4003.39,31311.4,55.46,3545.98,138.5480645,8.75,FALSE
24,1/11/2013,32.93,3.802,4802.99,25691.42,240.11,3571.6,138.6079032,8.75,FALSE
24,1/18/2013,34.96,3.798,10280.65,8762.33,3250.76,2390.43,138.6701613,8.75,FALSE
24,1/25/2013,22.23,3.78,5304.44,4001.75,1142.67,2835.01,138.7333871,8.75,FALSE
24,2/1/2013,30.77,3.806,16578.16,3771.2,36615.03,1773.02,138.7966129,8.75,FALSE
24,2/8/2013,24.78,3.945,67978.21,3160.58,56735.25,6406.18,138.8598387,8.75,TRUE
24,2/15/2013,30.83,4.006,30387.5,3345.17,24079.57,4095.4,138.9004286,8.75,FALSE
24,2/22/2013,28.04,4.045,11374.11,4177.67,7126.19,5515.89,138.8844286,8.75,FALSE
24,3/1/2013,36.25,4.079,7463.25,1240.37,3203.05,1626.23,138.8684286,8.75,FALSE
24,3/8/2013,34,4.045,25493.43,589.16,12134.86,3029.84,138.8524286,8.75,FALSE
24,3/15/2013,38.82,4.029,13908.82,NA,3777.98,2512.83,138.8597742,8.75,FALSE
24,3/22/2013,31.29,3.999,3691.42,NA,573.07,1693.38,138.9254839,8.75,FALSE
24,3/29/2013,39.04,3.983,14769.88,NA,2956.94,3683.87,138.9911935,8.75,FALSE
24,4/5/2013,41.09,3.954,11628.38,6169.32,4239.74,2843.86,139.0569032,8.362,FALSE
24,4/12/2013,49.38,3.914,4629.04,1215.02,3291.28,1867.73,139.1226129,8.362,FALSE
24,4/19/2013,51.45,3.876,12838.71,108.99,17.58,1967,139.1226129,8.362,FALSE
24,4/26/2013,48.5,3.806,1282.07,NA,95.04,1844.13,139.1226129,8.362,FALSE
24,5/3/2013,56.72,3.775,10594.55,NA,7033.58,1503.35,NA,NA,FALSE
24,5/10/2013,58.63,3.762,6334.38,57,2380.2,9520.36,NA,NA,FALSE
24,5/17/2013,56.46,3.79,7745.47,282.7,1182.7,4976.83,NA,NA,FALSE
24,5/24/2013,64.66,3.793,8367.87,232.82,3406.78,1171.95,NA,NA,FALSE
24,5/31/2013,61.54,3.808,3842.27,294.81,46.23,3128.36,NA,NA,FALSE
24,6/7/2013,66.29,3.792,14157.66,847.12,8979.83,4865.35,NA,NA,FALSE
24,6/14/2013,63.33,3.795,5291.57,642.43,3835.43,3738.93,NA,NA,FALSE
24,6/21/2013,66.47,3.793,3400.51,781.14,5943.6,3837.67,NA,NA,FALSE
24,6/28/2013,75.87,3.8,6183.9,1030.79,8227.58,3617.85,NA,NA,FALSE
24,7/5/2013,76.41,3.778,12403.94,3807.42,10917.69,2649.91,NA,NA,FALSE
24,7/12/2013,77.83,3.791,3210.19,2023.12,192.14,856.79,NA,NA,FALSE
24,7/19/2013,80.11,3.913,4118.48,2005.75,4054.95,2534.83,NA,NA,FALSE
24,7/26/2013,74.01,3.951,3592.9,1925.68,905.63,1607.87,NA,NA,FALSE
25,2/5/2010,21.1,2.784,NA,NA,NA,NA,204.2471935,8.187,FALSE
25,2/12/2010,19.64,2.773,NA,NA,NA,NA,204.3857472,8.187,TRUE
25,2/19/2010,24.16,2.745,NA,NA,NA,NA,204.4321004,8.187,FALSE
25,2/26/2010,29.16,2.754,NA,NA,NA,NA,204.4630869,8.187,FALSE
25,3/5/2010,29.45,2.777,NA,NA,NA,NA,204.4940734,8.187,FALSE
25,3/12/2010,40.05,2.818,NA,NA,NA,NA,204.5250598,8.187,FALSE
25,3/19/2010,45,2.844,NA,NA,NA,NA,204.3782258,8.187,FALSE
25,3/26/2010,45.84,2.854,NA,NA,NA,NA,204.201755,8.187,FALSE
25,4/2/2010,47.2,2.85,NA,NA,NA,NA,204.0252842,7.856,FALSE
25,4/9/2010,61.36,2.869,NA,NA,NA,NA,203.8488134,7.856,FALSE
25,4/16/2010,52.16,2.899,NA,NA,NA,NA,203.7307486,7.856,FALSE
